1	00:00:17	3,5070375020399998
2	00:00:02	3,9698802558
3	00:00:03	4,180477294559999
4	00:00:03	4,42823694588
5	00:00:03	4,27422687024
6	00:00:03	3,95226787824
7	00:00:04	3,97120394976
8	00:00:04	3,9665576695199998
9	00:00:04	3,9848719482
10	00:00:04	4,00166798424
11	00:00:04	4,0179642972
12	00:00:05	4,01807492292
13	00:00:05	4,02295389864
14	00:00:05	4,031746736040001
15	00:00:05	4,03314290892
16	00:00:06	4,045162965599999
17	00:00:06	4,055100207
18	00:00:06	4,00864503396
19	00:00:07	4,00755403548
20	00:00:06	4,00396823628
21	00:00:06	4,011563264159999
22	00:00:07	4,00922486532
23	00:00:09	4,043804939519999
24	00:00:09	4,044983675639999
25	00:00:08	4,05001905324
26	00:00:09	4,05179669412
27	00:00:09	4,04906538324
28	00:00:08	4,05802606656
29	00:00:09	4,06143639048
30	00:00:10	4,0669409737199995
31	00:00:10	4,10861635272
32	00:00:09	4,1379932034
33	00:00:10	4,17786805344
34	00:00:12	4,22492594592
35	00:00:10	4,26342369648
36	00:00:10	4,38492125448
37	00:00:11	4,417170559200001
38	00:00:10	4,447134870599999
39	00:00:13	4,44529238016
40	00:00:13	4,48034547468
41	00:00:13	4,50327933084
42	00:00:12	4,523066076
43	00:00:15	4,543989595799999
44	00:00:13	4,5425400174
45	00:00:11	4,56687004644
46	00:00:13	4,60088936268
47	00:00:16	4,63553810112
48	00:00:12	4,651319432279999
49	00:00:18	4,6878983988
50	00:00:14	4,71203006448
51	00:00:16	4,741380212399999
52	00:00:14	4,7588133
53	00:00:17	4,79775355344
54	00:00:16	4,823971849079999
55	00:00:16	4,85252472888
56	00:00:15	4,8999183132
57	00:00:15	4,936653681599999
58	00:00:18	4,9672664886
59	00:00:19	5,01238270896
60	00:00:21	5,09785061436
61	00:00:11	4,9954340857199995
62	00:00:16	5,10128764104
63	00:00:20	5,11107229524
64	00:00:21	5,1359134914
65	00:00:11	5,16852137604
66	00:00:02	5,19407591736
67	00:00:03	5,22445602888
68	00:00:03	5,2577543706
69	00:00:02	5,29445922156
70	00:00:02	5,32581970584
71	00:00:02	5,35950714492
72	00:00:02	5,39015046936
73	00:00:02	5,42342210832
74	00:00:02	5,45947846368
75	00:00:24	5,49665633496
76	00:00:21	5,60983789056
77	00:00:22	5,6133779136
78	00:00:24	5,63565183012
79	00:00:04	5,69879622816
80	00:00:02	5,72477419896
81	00:00:02	5,76032701656
82	00:00:20	5,79101611716
83	00:00:23	5,8404848874
84	00:00:27	5,78806355484
85	00:00:23	5,8162616694
86	00:00:21	5,89912414836
87	00:00:25	5,93563063596
88	00:00:25	5,97125593248
89	00:00:23	6,0189661352399995
90	00:00:30	6,03601012548
91	00:00:03	6,06275484696
92	00:00:02	6,05116203444
93	00:00:07	6,09309681168
94	00:00:23	5,9262579672
95	00:00:31	5,98781164368
96	00:00:25	6,03454528836
97	00:00:28	6,01886695356
98	00:00:05	6,08617698216
99	00:00:25	6,18688453416
100	00:00:24	6,24488674356
101	00:00:29	6,27495023664
102	00:00:13	6,29992113192
103	00:00:03	6,27986735916
104	00:00:05	6,30898099692
105	00:00:21	6,34057799136
106	00:00:30	6,03962262744
107	00:00:33	6,0742675512
108	00:00:22	6,18282952932
109	00:00:29	6,2103371868
110	00:00:28	6,23116152492
111	00:00:12	6,27424452084
112	00:00:28	6,34212675144
113	00:00:33	6,36371402556
114	00:00:39	6,3950096602799995
115	00:00:34	6,44388715512
116	00:00:36	6,47131088964
117	00:00:30	6,092780193239999
118	00:00:32	5,92386616284
119	00:00:32	5,88325889424
120	00:00:08	5,92579257624
121	00:00:03	5,92750155288
122	00:00:05	5,9748569904
123	00:00:10	5,99630693604
124	00:00:30	5,90214537492
125	00:00:26	5,923602949919999
126	00:00:25	5,9830585524
127	00:00:29	5,87728510536
128	00:00:29	5,90282820264
129	00:00:33	5,65193288436
130	00:00:09	5,66874036444
131	00:00:24	5,7644392416
